year,state,state_po,county,democrat,republican,other,winner,totalvotes
2020,missouri,mo,jackson,92182,100142,4094,donald j trump,196418
2020,missouri,mo,jasper,13549,37728,1075,donald j trump,52352
2020,missouri,mo,jefferson,37523,77046,2119,donald j trump,116688
2020,missouri,mo,johnson,6974,15489,660,donald j trump,23123
2020,missouri,mo,knox,340,1486,28,donald j trump,1854
2020,missouri,mo,laclede,2780,13762,251,donald j trump,16793
2020,missouri,mo,lafayette,4472,12273,310,donald j trump,17055
2020,missouri,mo,lawrence,3214,14426,265,donald j trump,17905
2020,missouri,mo,lewis,984,3553,72,donald j trump,4609
2020,missouri,mo,lincoln,6607,21848,563,donald j trump,29018
2020,missouri,mo,linn,1275,4363,88,donald j trump,5726
2020,missouri,mo,livingston,1410,5267,81,donald j trump,6758
2020,missouri,mo,mcdonald,1439,7465,149,donald j trump,9053
2020,missouri,mo,macon,1662,6076,98,donald j trump,7836
2020,missouri,mo,madison,1019,4584,73,donald j trump,5676
2020,missouri,mo,maries,814,3892,65,donald j trump,4771
2020,missouri,mo,marion,3202,9915,231,donald j trump,13348
2020,missouri,mo,mercer,222,1541,16,donald j trump,1779
2020,missouri,mo,miller,2038,10176,168,donald j trump,12382
2020,missouri,mo,mississippi,1178,3537,41,donald j trump,4756
2020,missouri,mo,moniteau,1308,5744,105,donald j trump,7157
2020,missouri,mo,monroe,936,3477,70,donald j trump,4483
2020,missouri,mo,montgomery,1208,4465,99,donald j trump,5772
2020,missouri,mo,morgan,1924,7442,121,donald j trump,9487
2020,missouri,mo,new madrid,1748,5447,55,donald j trump,7250
2020,missouri,mo,newton,5818,22120,467,donald j trump,28405
2020,missouri,mo,nodaway,2853,6865,175,donald j trump,9893
